TimeWindow  Iteration  ResRel(Pressure)  
    54      97   5.36855727e-05  
    54      98   5.36404367e-05  
    54      99   5.35953075e-05  
    54     100   5.35501455e-05  
    55       1   5.95743708e-03  
    55       2   3.80654767e-05  
    55       3   5.03724164e-05  
    55       4   7.86843855e-05  
    55       5   1.90695365e-04  
    55       6   1.36208779e-04  
    55       7   7.58100488e-05  
    55       8   6.83959872e-05  
    55       9   7.42076820e-05  
    55      10   7.62104049e-05  
    55      11   6.33611853e-05  
    55      12   5.44946866e-05  
    55      13   2.63489146e-04  
    55      14   9.17853469e-05  
    55      15   6.30224756e-05  
    55      16   5.98840735e-05  
    55      17   7.43832997e-05  
    55      18   7.76503911e-05  
    55      19   7.88438896e-05  
    55      20   7.92598482e-05  
    55      21   7.93867010e-05  
    55      22   7.94062550e-05  
    55      23   7.93863096e-05  
    55      24   7.93521305e-05  
    55      25   7.93131112e-05  
    55      26   1.56360145e-04  
    55      27   4.51838064e-05  
    55      28   6.10533650e-05  
    55      29   2.40560610e-04  
    55      30   1.15658715e-04  
    55      31   3.62528190e-06  
    55      32   4.77791291e-05  
    55      33   1.02791427e-04  
    55      34   1.41399256e-04  
    55      35   2.29335332e-04  
    55      36   1.10753255e-04  
    55      37   5.12137066e-05  
    55      38   4.63023341e-05  
    55      39   4.65353051e-05  
    55      40   4.64835081e-05  
    55      41   4.64474280e-05  
    55      42   4.64102370e-05  
    55      43   4.63728532e-05  
    55      44   4.63352420e-05  
    55      45   4.50683957e-05  
    55      46   4.63100534e-05  
    55      47   4.62035010e-05  
    55      48   4.61711328e-05  
    55      49   4.61342609e-05  
    55      50   4.60972593e-05  
    55      51   4.60598978e-05  
    55      52   4.60221513e-05  
    55      53   4.59840300e-05  
    55      54   4.59455529e-05  
    55      55   4.59067191e-05  
    55      56   4.58676147e-05  
    55      57   4.75391890e-05  
    55      58   4.56993534e-05  
    55      59   4.57600517e-05  
    55      60   4.82555052e-05  
    55      61   4.54941141e-05  
    55      62   4.56039652e-05  
    55      63   4.55570590e-05  
    55      64   4.55188438e-05  
    55      65   4.54800622e-05  
    55      66   4.54413091e-05  
    55      67   4.55977071e-05  
    55      68   4.53511352e-05  
    55      69   4.53251991e-05  
    55      70   4.52868010e-05  
    55      71   4.17665184e-05  
    55      72   4.54195410e-05  
    55      73   4.51782482e-05  
    55      74   4.51542601e-05  
    55      75   4.51183832e-05  
    55      76   4.50835318e-05  
    55      77   4.50489643e-05  
    55      78   3.59672034e-05  
    55      79   5.11106198e-05  
    55      80   2.19984994e-04  
    55      81   1.09139778e-04  
    55      82   3.71838117e-07  
    56       1   4.45187917e-03  
    56       2   1.50623358e-02  
    56       3   3.91009525e-05  
    56       4   4.54235577e-05  
    56       5   4.53871593e-05  
    56       6   4.53509568e-05  
    56       7   4.53147782e-05  
    56       8   4.52786218e-05  
    56       9   4.52424887e-05  
    56      10   4.52063786e-05  
    56      11   4.51702930e-05  
    56      12   4.51342319e-05  
    56      13   4.50981961e-05  
    56      14   4.50621864e-05  
    56      15   4.50262030e-05  
    56      16   4.49902474e-05  
    56      17   4.49543194e-05  
    56      18   4.49184197e-05  
    56      19   4.48825493e-05  
    56      20   4.48467083e-05  
    56      21   4.48108980e-05  
    56      22   4.47751181e-05  
    56      23   4.47393700e-05  
    56      24   4.47036530e-05  
    56      25   4.46679684e-05  
    56      26   4.46323171e-05  
    56      27   4.45966976e-05  
    56      28   4.45611119e-05  
    56      29   4.45255709e-05  
    56      30   4.45053695e-05  
    56      31   4.44478148e-05  
    56      32   4.44176405e-05  
    56      33   4.40262992e-05  
    56      34   4.43492286e-05  
    56      35   4.43147695e-05  
    56      36   4.42794436e-05  
    56      37   4.42441514e-05  
    56      38   4.42088938e-05  
    56      39   4.41736752e-05  
    56      40   4.41549132e-05  
    56      41   4.41115733e-05  
    56      42   4.40679233e-05  
    56      43   4.40327619e-05  
    56      44   4.39976853e-05  
    56      45   4.39626363e-05  
    56      46   4.39276116e-05  
    56      47   4.38926088e-05  
    56      48   4.38576243e-05  
    56      49   4.38226541e-05  
    56      50   4.37876947e-05  
    56      51   4.37527398e-05  
    56      52   4.37177844e-05  
    56      53   4.36828222e-05  
    56      54   4.36478466e-05  
    56      55   4.36128508e-05  
    56      56   4.35778267e-05  
    56      57   4.35427675e-05  
    56      58   4.35078761e-05  
    56      59   4.34043031e-05  
    56      60   4.34314356e-05  
    56      61   4.33966977e-05  
    56      62   4.33615728e-05  
    56      63   4.33264203e-05  
    56      64   4.32919933e-05  
    56      65   4.33174620e-05  
    56      66   4.32206878e-05  
    56      67   4.31862852e-05  
    56      68   4.31497790e-05  
    56      69   4.31143856e-05  
    56      70   4.30789456e-05  
    56      71   4.30395939e-05  
    56      72   4.30081672e-05  
    56      73   4.29726266e-05  
    56      74   4.29370545e-05  
    56      75   4.29014727e-05  
    56      76   4.28661558e-05  
    56      77   4.26764481e-05  
    56      78   4.27967332e-05  
    56      79   4.27641531e-05  
    56      80   4.27290926e-05  
    56      81   4.26938972e-05  
    56      82   4.26584798e-05  
    56      83   4.26227905e-05  
    56      84   4.25868029e-05  
    56      85   4.25505507e-05  
    56      86   4.25144627e-05  
    56      87   4.22928532e-05  
    56      88   4.24621523e-05  
    56      89   4.24080044e-05  
    56      90   4.23540157e-05  
    56      91   4.22751542e-05  
    56      92   4.22628496e-05  
    56      93   4.24956242e-05  
    56      94   4.21863133e-05  
    56      95   4.21769207e-05  
    56      96   4.21823454e-05  
    56      97   4.21552560e-05  
    56      98   4.20309261e-05  
    56      99   4.20290491e-05  
    56     100   4.20430267e-05  
    57       1   4.67232261e-03  
    57       2   2.18113199e-04  
    57       3   3.91337898e-05  
    57       4   4.49968085e-05  
    57       5   4.57573339e-05  
    57       6   4.58292065e-05  
    57       7   4.58082260e-05  
    57       8   4.57747415e-05  
    57       9   4.57395845e-05  
    57      10   4.57043100e-05  
    57      11   4.56691020e-05  
    57      12   4.56339468e-05  
    57      13   4.55989497e-05  
    57      14   4.55640785e-05  
    57      15   4.55293471e-05  
    57      16   4.54948594e-05  
    57      17   4.54605447e-05  
    57      18   4.54264499e-05  
    57      19   4.53926733e-05  
    57      20   4.53591483e-05  
    57      21   4.53259728e-05  
    57      22   4.52931491e-05  
    57      23   4.52607271e-05  
    57      24   4.52287141e-05  
    57      25   4.51971405e-05  
    57      26   4.51660674e-05  
    57      27   4.51354409e-05  
    57      28   4.51053682e-05  
    57      29   4.50758212e-05  
    57      30   4.50468256e-05  
    57      31   4.50183568e-05  
    57      32   4.49905025e-05  
    57      33   4.49632527e-05  
    57      34   4.49364882e-05  
    57      35   2.82935846e-05  
    57      36   4.10386093e-05  
    57      37   7.82610702e-05  
    57      38   7.63368006e-05  
    57      39   7.59664692e-05  
    57      40   7.56043480e-05  
    57      41   7.52440899e-05  
    57      42   7.48857996e-05  
    57      43   7.45296541e-05  
    57      44   7.41756694e-05  
    57      45   7.38241504e-05  
    57      46   7.34753506e-05  
    57      47   7.31294646e-05  
    57      48   7.27867956e-05  
    57      49   6.97434992e-05  
    57      50   6.93893545e-05  
    57      51   6.90440148e-05  
    57      52   6.87032175e-05  
    57      53   6.83673309e-05  
    57      54   6.80369994e-05  
    57      55   6.77126759e-05  
    57      56   6.73947416e-05  
    57      57   6.70837686e-05  
    57      58   6.67801464e-05  
    57      59   6.64843042e-05  
    57      60   6.61965984e-05  
    57      61   6.59173304e-05  
    57      62   6.56465276e-05  
    57      63   6.53844115e-05  
    57      64   6.51309922e-05  
    57      65   6.48860214e-05  
    57      66   6.46492589e-05  
    57      67   6.44203470e-05  
    57      68   6.41985511e-05  
    57      69   6.07635346e-05  
    57      70   9.33360371e-05  
    57      71   4.54669510e-05  
    57      72   3.81497755e-05  
    57      73   1.64252287e-04  
    57      74   6.81255023e-05  
    57      75   4.85503124e-05  
    57      76   5.59866223e-05  
    57      77   5.79812262e-05  
    57      78   5.77453960e-05  
    57      79   5.67129450e-05  
    57      80   5.63334520e-05  
    57      81   5.56677941e-05  
    57      82   8.98170030e-05  
    57      83   3.71681521e-05  
    57      84   1.12508674e-05  
    57      85   4.60172886e-05  
    57      86   6.69157535e-05  
    57      87   1.57518885e-04  
    57      88   1.01855890e-04  
    57      89   2.90140797e-05  
    57      90   4.53449109e-05  
    57      91   5.93878632e-05  
    57      92   7.11928867e-05  
    57      93   1.95842025e-04  
    57      94   4.50045555e-05  
    57      95   4.01018680e-05  
    57      96   3.97115904e-05  
    57      97   3.96420736e-05  
    57      98   3.95935010e-05  
    57      99   3.95451704e-05  
    57     100   3.94956534e-05  
    58       1   4.13393164e-03  
    58       2   2.01007006e-03  
    58       3   3.56612357e-05  
    58       4   3.42439994e-05  
    58       5   3.42256990e-05  
    58       6   3.41984438e-05  
    58       7   3.41713610e-05  
    58       8   3.41443059e-05  
    58       9   3.41172645e-05  
    58      10   3.40902450e-05  
    58      11   3.40632407e-05  
    58      12   3.40362522e-05  
    58      13   3.40092711e-05  
    58      14   3.39823018e-05  
    58      15   3.39553340e-05  
    58      16   3.39283719e-05  
    58      17   3.39014129e-05  
    58      18   3.38744518e-05  
    58      19   3.38474788e-05  
    58      20   3.38204488e-05  
    58      21   3.60516834e-05  
    58      22   3.37180795e-05  
    58      23   3.37284002e-05  
    58      24   3.36280338e-05  
    58      25   3.36777377e-05  
    58      26   3.36492876e-05  
    58      27   3.36222363e-05  
    58      28   3.43700961e-05  
    58      29   3.35538545e-05  
    58      30   3.35381802e-05  
    58      31   3.35107455e-05  
    58      32   3.34834760e-05  
    58      33   3.34561702e-05  
    58      34   3.34288341e-05  
    58      35   3.34014621e-05  
    58      36   3.33740552e-05  
    58      37   3.33466153e-05  
    58      38   3.32976095e-05  
    58      39   3.32900877e-05  
    58      40   3.30738719e-05  
    58      41   3.32391818e-05  
    58      42   3.32087196e-05  
    58      43   3.31811804e-05  
    58      44   3.31535359e-05  
    58      45   3.31258475e-05  
    58      46   3.30981063e-05  
    58      47   3.30703144e-05  
    58      48   3.30424698e-05  
    58      49   3.30145677e-05  
    58      50   3.29866088e-05  
    58      51   3.29586037e-05  
    58      52   3.29305399e-05  
    58      53   3.29024211e-05  
    58      54   3.28742467e-05  
    58      55   3.28460237e-05  
    58      56   3.28177520e-05  
    58      57   3.27894395e-05  
    58      58   3.27610889e-05  
    58      59   3.27327078e-05  
    58      60   3.27043023e-05  
    58      61   3.26758962e-05  
    58      62   3.26473178e-05  
    58      63   4.05009348e-05  
    58      64   5.07029274e-05  
    58      65   6.86890408e-06  
    58      66   3.34934584e-05  
    58      67   6.06915967e-05  
    58      68   1.06785335e-04  
    58      69   1.09388146e-04  
    58      70   1.11438201e-04  
    58      71   1.12940509e-04  
    58      72   1.21271520e-04  
    58      73   6.25397280e-05  
    58      74   1.78305397e-04  
    58      75   4.51007143e-05  
    58      76   3.95377839e-05  
    58      77   3.86815755e-05  
    58      78   3.84676751e-05  
    58      79   3.84598322e-05  
    58      80   3.84233247e-05  
    58      81   3.83792789e-05  
    58      82   3.82535699e-05  
    58      83   3.82712146e-05  
    58      84   3.82254679e-05  
    58      85   3.81671047e-05  
    58      86   3.81035211e-05  
    58      87   3.80359000e-05  
    58      88   3.79648189e-05  
    58      89   3.26324733e-05  
    58      90   3.71899065e-05  
    58      91   3.77174117e-05  
    58      92   3.77278878e-05  
    58      93   3.76615453e-05  
    58      94   3.75809029e-05  
    58      95   3.74953505e-05  
    58      96   3.74064032e-05  
    58      97   3.73143750e-05  
    58      98   3.72193282e-05  
    58      99   3.71212687e-05  
    58     100   3.70202090e-05  
    59       1   3.64200807e-03  
    59       2   4.33415141e-04  
    59       3   3.07712320e-05  
    59       4   3.47143176e-05  
    59       5   2.99779846e-05  
    59       6   2.96024364e-05  
    59       7   2.95301640e-05  
